image,imageAlt,link,linkText,text,dataAttributes
"https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzjzl1d1qbf15f_tn.webp","https://shopee.vn/(M%E1%BA%ABu%20m%E1%BB%9Bi)%20Son%20Embisu%20Glow%20Lip%20Tint%20d%C6%B0%E1%BB%A1ng%20m%C3%B4i,%20gi%E1%BB%AF%20%E1%BA%A9m%20H%C3%A0n%20Qu%E1%BB%91c","https://shopee.vn/(M%E1%BA%ABu-m%E1%BB%9Bi)-Son-Embisu-Glow-Lip-Tint-d%C6%B0%E1%BB%A1ng-m%C3%B4i-gi%E1%BB%AF-%E1%BA%A9m-H%C3%A0n-Qu%E1%BB%91c-i.125810349.1908367982?extraParams=%7B%22display_model_id%22%3A3261357644%2C%22model_selection_logic%22%3A3%7D&sp_atk=29c0f40f-b0f5-4704-9c66-db77a890babe&xptdk=29c0f40f-b0f5-4704-9c66-db77a890babe","https://shopee.vn/(M%E1%BA%ABu%20m%E1%BB%9Bi)%20Son%20Embisu%20Glow%20Lip%20Tint%20d%C6%B0%E1%BB%A1ng%20m%C3%B4i,%20gi%E1%BB%AF%20%E1%BA%A9m%20H%C3%A0n%20Qu%E1%BB%91c235.000%E2%82%AB4.9%C4%90%C3%A3%20b%C3%A1n%202k+Ng%C3%A0y%20Mai%2012:00H%C3%A0%20N%E1%BB%99i","(Mẫu mới) Son Embisu Glow Lip Tint dưỡng môi, giữ ẩm Hàn Quốc235.000₫4.9Đã bán 2k+Ngày Mai 12:00Hà NộiTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/sg-11134201-22090-gldbtxzitwhv46_tn.webp","https://shopee.vn/Son%20kem%20l%C3%AC%20m%E1%BB%81m%20m%E1%BB%8Bn%20l%C3%A2u%20tr%C3%B4i%20Beana%20cao%20c%E1%BA%A5p%20m%C3%A0u%20Cam%20s%E1%BB%AFa%20BA09%20c%E1%BB%B1c%20xinh","https://shopee.vn/Son-kem-l%C3%AC-m%E1%BB%81m-m%E1%BB%8Bn-l%C3%A2u-tr%C3%B4i-Beana-cao-c%E1%BA%A5p-m%C3%A0u-Cam-s%E1%BB%AFa-BA09-c%E1%BB%B1c-xinh-i.116910844.19245664321?extraParams=%7B%22display_model_id%22%3A108890848833%2C%22model_selection_logic%22%3A3%7D&sp_atk=f88dc567-a176-454a-a95a-d1df826267c6&xptdk=f88dc567-a176-454a-a95a-d1df826267c6","https://shopee.vn/Son%20kem%20l%C3%AC%20m%E1%BB%81m%20m%E1%BB%8Bn%20l%C3%A2u%20tr%C3%B4i%20Beana%20cao%20c%E1%BA%A5p%20m%C3%A0u%20Cam%20s%E1%BB%AFa%20BA09%20c%E1%BB%B1c%20xinh145.000%E2%82%AB-3%Mua%20%C4%91%E1%BB%83%20nh%E1%BA%ADn%20qu%C3%A04.8%C4%90%C3%A3%20b%C3%A1n%203k+%3C%202%20Ng%C3%A0yH%C3%A0%20N%E1%BB%99i","Son kem lì mềm mịn lâu trôi Beana cao cấp màu Cam sữa BA09 cực xinh145.000₫-3%Mua để nhận quà4.8Đã bán 3k+< 2 NgàyHà NộiTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjathhxi0d1h2a_tn.webp","https://shopee.vn/Son%20M%C3%B4i%20Gi%E1%BB%AF%20%E1%BA%A8m%20L%C3%A2u%20Phai%20Embisu%20Glow%20Lip%20Tint%20-%20H%C3%A0n%20Qu%E1%BB%91c","https://shopee.vn/Son-M%C3%B4i-Gi%E1%BB%AF-%E1%BA%A8m-L%C3%A2u-Phai-Embisu-Glow-Lip-Tint-H%C3%A0n-Qu%E1%BB%91c-i.1089866375.24559229563?extraParams=%7B%22display_model_id%22%3A222464304854%2C%22model_selection_logic%22%3A3%7D&sp_atk=13e6575b-6242-4722-9aba-dfdb767b5ed5&xptdk=13e6575b-6242-4722-9aba-dfdb767b5ed5","https://shopee.vn/Son%20M%C3%B4i%20Gi%E1%BB%AF%20%E1%BA%A8m%20L%C3%A2u%20Phai%20Embisu%20Glow%20Lip%20Tint%20-%20H%C3%A0n%20Qu%E1%BB%91c235.000%E2%82%AB-8%4.8%C4%90%C3%A3%20b%C3%A1n%20266Ng%C3%A0y%20Mai%2012:00H%C3%A0%20N%E1%BB%99i","Son Môi Giữ Ẩm Lâu Phai Embisu Glow Lip Tint - Hàn Quốc235.000₫-8%4.8Đã bán 266Ngày Mai 12:00Hà NộiTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m3ae5oa0m9ep3a_tn.webp","https://shopee.vn/Son%20kem%20PINKCOCO%20vu%C3%B4ng%20d%C3%A0i%20n%E1%BA%AFp%20%C4%91%E1%BB%8F%20P502","https://shopee.vn/Son-kem-PINKCOCO-vu%C3%B4ng-d%C3%A0i-n%E1%BA%AFp-%C4%91%E1%BB%8F-P502-i.1385496556.26519444808?extraParams=%7B%22display_model_id%22%3A247164730490%2C%22model_selection_logic%22%3A3%7D&sp_atk=d9fdf0ed-73cf-49f5-87f8-2c96cadee6f1&xptdk=d9fdf0ed-73cf-49f5-87f8-2c96cadee6f1","https://shopee.vn/Son%20kem%20PINKCOCO%20vu%C3%B4ng%20d%C3%A0i%20n%E1%BA%AFp%20%C4%91%E1%BB%8F%20P50229.500%E2%82%AB4.7%C4%90%C3%A3%20b%C3%A1n%205k+Ng%C3%A0y%20Mai%2012:00H%C3%A0%20N%E1%BB%99i","Son kem PINKCOCO vuông dài nắp đỏ P50229.500₫4.7Đã bán 5k+Ngày Mai 12:00Hà NộiTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/sg-11134201-7rdw2-lzbp004mj4183d_tn.webp","https://shopee.vn/%F0%9F%8C%9Fchic%F0%9F%8C%9F%20Ch%C3%AC%20K%E1%BA%BB%20Vi%E1%BB%81n%20M%C3%B4i%20Ch%E1%BA%A5t%20L%C3%AC%20M%E1%BB%81m%20M%C6%B0%E1%BB%A3t%20L%C3%A2u%20Tr%C3%B4i%20Kh%C3%B4ng%20Phai%20M%C3%A0u%20D%E1%BB%85%20S%E1%BB%AD%20D%E1%BB%A5ng","https://shopee.vn/%F0%9F%8C%9Fchic%F0%9F%8C%9F-Ch%C3%AC-K%E1%BA%BB-Vi%E1%BB%81n-M%C3%B4i-Ch%E1%BA%A5t-L%C3%AC-M%E1%BB%81m-M%C6%B0%E1%BB%A3t-L%C3%A2u-Tr%C3%B4i-Kh%C3%B4ng-Phai-M%C3%A0u-D%E1%BB%85-S%E1%BB%AD-D%E1%BB%A5ng-i.1329098074.25285213931?extraParams=%7B%22display_model_id%22%3A241454148360%2C%22model_selection_logic%22%3A3%7D&sp_atk=a4f4ee6a-200d-4f41-a615-1523521f7bca&xptdk=a4f4ee6a-200d-4f41-a615-1523521f7bca","https://shopee.vn/%F0%9F%8C%9Fchic%F0%9F%8C%9F%20Ch%C3%AC%20K%E1%BA%BB%20Vi%E1%BB%81n%20M%C3%B4i%20Ch%E1%BA%A5t%20L%C3%AC%20M%E1%BB%81m%20M%C6%B0%E1%BB%A3t%20L%C3%A2u%20Tr%C3%B4i%20Kh%C3%B4ng%20Phai%20M%C3%A0u%20D%E1%BB%85%20S%E1%BB%AD%20D%E1%BB%A5ng6.999%E2%82%AB4.8%C4%90%C3%A3%20b%C3%A1n%20318TP.%20H%E1%BB%93%20Ch%C3%AD%20Minh","🌟chic🌟 Chì Kẻ Viền Môi Chất Lì Mềm Mượt Lâu Trôi Không Phai Màu Dễ Sử Dụng6.999₫4.8Đã bán 318TP. Hồ Chí MinhTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/1b918f3216003fa30f11e38f2f337ae3_tn.webp","https://shopee.vn/[H%C3%A0ng%20m%E1%BB%9Bi%20v%E1%BB%81]%20Son%20m%C3%B4i%20Herorange%20si%C3%AAu%20m%E1%BB%81m%20m%E1%BB%8Bn%20d%E1%BB%85%20th%C6%B0%C6%A1ng","https://shopee.vn/-H%C3%A0ng-m%E1%BB%9Bi-v%E1%BB%81-Son-m%C3%B4i-Herorange-si%C3%AAu-m%E1%BB%81m-m%E1%BB%8Bn-d%E1%BB%85-th%C6%B0%C6%A1ng-i.395446236.10910932565?extraParams=%7B%22display_model_id%22%3A345484550829%2C%22model_selection_logic%22%3A3%7D&sp_atk=5e9eda83-0ced-4abd-82ce-d180a82a5d5e&xptdk=5e9eda83-0ced-4abd-82ce-d180a82a5d5e","https://shopee.vn/[H%C3%A0ng%20m%E1%BB%9Bi%20v%E1%BB%81]%20Son%20m%C3%B4i%20Herorange%20si%C3%AAu%20m%E1%BB%81m%20m%E1%BB%8Bn%20d%E1%BB%85%20th%C6%B0%C6%A1ng49.500%E2%82%AB-25%4.9%C4%90%C3%A3%20b%C3%A1n%20928N%C6%B0%E1%BB%9Bc%20ngo%C3%A0i","[Hàng mới về] Son môi Herorange siêu mềm mịn dễ thương49.500₫-25%4.9Đã bán 928Nước ngoàiTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mdzsokhzp2ip5e_tn.webp","https://shopee.vn/Son%20ysl%20slim%20Rouge%20Pur%20Couture,%20velvet%20radical,%20son%20ysl%20ch%C3%ADnh%20h%C3%A3ng%20Lipstick%20Offical%20Store","https://shopee.vn/Son-ysl-slim-Rouge-Pur-Couture-velvet-radical-son-ysl-ch%C3%ADnh-h%C3%A3ng-Lipstick-Offical-Store-i.1095230290.26210408546?extraParams=%7B%22display_model_id%22%3A195371069464%2C%22model_selection_logic%22%3A3%7D&sp_atk=71d9761b-5cdf-4a15-b98f-8f6c114ce9b8&xptdk=71d9761b-5cdf-4a15-b98f-8f6c114ce9b8","https://shopee.vn/Son%20ysl%20slim%20Rouge%20Pur%20Couture,%20velvet%20radical,%20son%20ysl%20ch%C3%ADnh%20h%C3%A3ng%20Lipstick%20Offical%20Store650.000%E2%82%AB-28%Gi%E1%BA%A3m%2050k%E2%82%ABMua%20%C4%91%E1%BB%83%20nh%E1%BA%ADn%20qu%C3%A04.9%C4%90%C3%A3%20b%C3%A1n%201k+2%20-%203%20ng%C3%A0yH%C3%A0%20N%E1%BB%99i","Son ysl slim Rouge Pur Couture, velvet radical, son ysl chính hãng Lipstick Offical Store650.000₫-28%Giảm 50k₫Mua để nhận quà4.9Đã bán 1k+2 - 3 ngàyHà NộiTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/sg-11134201-22110-gzi7koj8vvjvd0_tn.webp","https://shopee.vn/Son%20M%C3%B4i%20D%C6%B0%E1%BB%A1ng%20%E1%BA%A8m%20Ch%E1%BB%91ng%20D%C3%ADnh%20C%E1%BB%91c%20Kh%C3%B4ng%20Phai%20M%C3%A0u","https://shopee.vn/Son-M%C3%B4i-D%C6%B0%E1%BB%A1ng-%E1%BA%A8m-Ch%E1%BB%91ng-D%C3%ADnh-C%E1%BB%91c-Kh%C3%B4ng-Phai-M%C3%A0u-i.833193826.17489720059?extraParams=%7B%22display_model_id%22%3A203192074843%2C%22model_selection_logic%22%3A3%7D&sp_atk=7f72472a-64e6-4d7b-9f76-fbcd21da94ee&xptdk=7f72472a-64e6-4d7b-9f76-fbcd21da94ee","https://shopee.vn/Son%20M%C3%B4i%20D%C6%B0%E1%BB%A1ng%20%E1%BA%A8m%20Ch%E1%BB%91ng%20D%C3%ADnh%20C%E1%BB%91c%20Kh%C3%B4ng%20Phai%20M%C3%A0u41.250%E2%82%AB4.9%C4%90%C3%A3%20b%C3%A1n%2090N%C6%B0%E1%BB%9Bc%20ngo%C3%A0i","Son Môi Dưỡng Ẩm Chống Dính Cốc Không Phai Màu41.250₫4.9Đã bán 90Nước ngoàiTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lkl9fvkulyts9b_tn.webp","https://shopee.vn/Son%20l%E1%BB%97i%20do%20v%E1%BA%ADn%20chuy%E1%BB%83n","https://shopee.vn/Son-l%E1%BB%97i-do-v%E1%BA%ADn-chuy%E1%BB%83n-i.476966074.22477305438?extraParams=%7B%22display_model_id%22%3A232369985294%2C%22model_selection_logic%22%3A3%7D&sp_atk=9257957c-9742-481f-88d1-2320ed666e6f&xptdk=9257957c-9742-481f-88d1-2320ed666e6f","https://shopee.vn/Son%20l%E1%BB%97i%20do%20v%E1%BA%ADn%20chuy%E1%BB%83n49.000%E2%82%AB4.9%C4%90%C3%A3%20b%C3%A1n%201463%20-%204%20ng%C3%A0yTP.%20H%E1%BB%93%20Ch%C3%AD%20Minh","Son lỗi do vận chuyển49.000₫4.9Đã bán 1463 - 4 ngàyTP. Hồ Chí MinhTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/sg-11134201-22110-51mkpc63dqjvd6_tn.webp","https://shopee.vn/Son%20Kem%20Herorange%20V%E1%BB%8F%20Vu%C3%B4ng%20Matte%20Lip%20Colour%20M%C3%A0u%20Nhung%20S%C6%B0%C6%A1ng%20M%E1%BB%81m%20M%C3%B4i%20Ch%E1%BB%91ng%20N%C6%B0%E1%BB%9Bc","https://shopee.vn/Son-Kem-Herorange-V%E1%BB%8F-Vu%C3%B4ng-Matte-Lip-Colour-M%C3%A0u-Nhung-S%C6%B0%C6%A1ng-M%E1%BB%81m-M%C3%B4i-Ch%E1%BB%91ng-N%C6%B0%E1%BB%9Bc-i.74150926.21661598943?extraParams=%7B%22display_model_id%22%3A193150866941%2C%22model_selection_logic%22%3A3%7D&sp_atk=82311a30-dee7-4410-92f9-897d38e72e2d&xptdk=82311a30-dee7-4410-92f9-897d38e72e2d","https://shopee.vn/Son%20Kem%20Herorange%20V%E1%BB%8F%20Vu%C3%B4ng%20Matte%20Lip%20Colour%20M%C3%A0u%20Nhung%20S%C6%B0%C6%A1ng%20M%E1%BB%81m%20M%C3%B4i%20Ch%E1%BB%91ng%20N%C6%B0%E1%BB%9Bc29.000%E2%82%AB-17%Mua%20gi%C3%A1%20b%C3%A1n%20bu%C3%B4n/%20b%C3%A1n%20s%E1%BB%894.9%C4%90%C3%A3%20b%C3%A1n%205k+Ng%C3%A0y%20Mai%2012:00H%C3%A0%20N%E1%BB%99i","Son Kem Herorange Vỏ Vuông Matte Lip Colour Màu Nhung Sương Mềm Môi Chống Nước29.000₫-17%Mua giá bán buôn/ bán sỉ4.9Đã bán 5k+Ngày Mai 12:00Hà NộiTìm sản phẩm tương tự","{""sqe"":""item""}"
"","","","","","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m537dxl3wuyg66_tn.webp","https://shopee.vn/Son%20Nars%20Powermatte%20Lipstick%201Ch%E1%BA%A5t%20Son%20C%E1%BA%A3i%20Ti%E1%BA%BFn%20Si%C3%AAu%20L%C3%AC%20C%C3%B3%20D%C6%B0%E1%BB%A1ng%20M%E1%BB%81m%20M%E1%BB%8Bn%20%C4%90%E1%BA%BFn%20%C4%90%E1%BB%99%20Ho%C3%A0n%20H%E1%BA%A3o%20tr%E1%BA%BB%20trung","https://shopee.vn/Son-Nars-Powermatte-Lipstick-1Ch%E1%BA%A5t-Son-C%E1%BA%A3i-Ti%E1%BA%BFn-Si%C3%AAu-L%C3%AC-C%C3%B3-D%C6%B0%E1%BB%A1ng-M%E1%BB%81m-M%E1%BB%8Bn-%C4%90%E1%BA%BFn-%C4%90%E1%BB%99-Ho%C3%A0n-H%E1%BA%A3o-tr%E1%BA%BB-trung-i.4972783.9516501916?extraParams=%7B%22display_model_id%22%3A198153018742%2C%22model_selection_logic%22%3A3%7D&sp_atk=50277392-d5af-442a-ac07-0772e5f6bb48&xptdk=50277392-d5af-442a-ac07-0772e5f6bb48","https://shopee.vn/Son%20Nars%20Powermatte%20Lipstick%201Ch%E1%BA%A5t%20Son%20C%E1%BA%A3i%20Ti%E1%BA%BFn%20Si%C3%AAu%20L%C3%AC%20C%C3%B3%20D%C6%B0%E1%BB%A1ng%20M%E1%BB%81m%20M%E1%BB%8Bn%20%C4%90%E1%BA%BFn%20%C4%90%E1%BB%99%20Ho%C3%A0n%20H%E1%BA%A3o%20tr%E1%BA%BB%20trung244.020%E2%82%AB-2%5.0%C4%90%C3%A3%20b%C3%A1n%202k+H%C6%B0ng%20Y%C3%AAn","Son Nars Powermatte Lipstick 1Chất Son Cải Tiến Siêu Lì Có Dưỡng Mềm Mịn Đến Độ Hoàn Hảo trẻ trung244.020₫-2%5.0Đã bán 2k+Hưng YênTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/sg-11134201-22110-u0aqzvhesmjv20_tn.webp","https://shopee.vn/Son%20M%C3%B4i%20Ch%E1%BA%A5t%20Nhung%20L%C3%AC%20Ch%E1%BB%91ng%20Th%E1%BA%A5m%20N%C6%B0%E1%BB%9Bc%20Kh%C3%B4ng%20Phai%20M%C3%A0u%20L%C3%A0m%20Tr%E1%BA%AFng%20Da","https://shopee.vn/Son-M%C3%B4i-Ch%E1%BA%A5t-Nhung-L%C3%AC-Ch%E1%BB%91ng-Th%E1%BA%A5m-N%C6%B0%E1%BB%9Bc-Kh%C3%B4ng-Phai-M%C3%A0u-L%C3%A0m-Tr%E1%BA%AFng-Da-i.852844133.18260847972?extraParams=%7B%22display_model_id%22%3A213108196406%2C%22model_selection_logic%22%3A3%7D&sp_atk=f6f7e155-74f5-4d68-b515-408a8301378d&xptdk=f6f7e155-74f5-4d68-b515-408a8301378d","https://shopee.vn/Son%20M%C3%B4i%20Ch%E1%BA%A5t%20Nhung%20L%C3%AC%20Ch%E1%BB%91ng%20Th%E1%BA%A5m%20N%C6%B0%E1%BB%9Bc%20Kh%C3%B4ng%20Phai%20M%C3%A0u%20L%C3%A0m%20Tr%E1%BA%AFng%20Da37.191%E2%82%AB-7%4.7%C4%90%C3%A3%20b%C3%A1n%20917N%C6%B0%E1%BB%9Bc%20ngo%C3%A0i","Son Môi Chất Nhung Lì Chống Thấm Nước Không Phai Màu Làm Trắng Da37.191₫-7%4.7Đã bán 917Nước ngoàiTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lpm8q2torovjab_tn.webp","https://shopee.vn/Son%20kem%20PINK%20COCO%20vu%C3%B4ng%20d%C3%A0i%20n%E1%BA%AFp%20%C4%91%E1%BB%8F%20d%C6%B0%E1%BB%A1ng%20%E1%BA%A9m%20m%E1%BB%81m%20m%E1%BB%8Bn%20m%C3%B4i%20hi%E1%BB%87u%20%E1%BB%A9ng%20l%C3%AC%20thi%E1%BA%BFt%20k%E1%BA%BF%20xinh%20x%E1%BA%AFn","https://shopee.vn/Son-kem-PINK-COCO-vu%C3%B4ng-d%C3%A0i-n%E1%BA%AFp-%C4%91%E1%BB%8F-d%C6%B0%E1%BB%A1ng-%E1%BA%A9m-m%E1%BB%81m-m%E1%BB%8Bn-m%C3%B4i-hi%E1%BB%87u-%E1%BB%A9ng-l%C3%AC-thi%E1%BA%BFt-k%E1%BA%BF-xinh-x%E1%BA%AFn-i.1058827584.23652340089?extraParams=%7B%22display_model_id%22%3A206979697688%2C%22model_selection_logic%22%3A3%7D&sp_atk=504042a6-52ff-47d8-b76a-fee96f96598b&xptdk=504042a6-52ff-47d8-b76a-fee96f96598b","https://shopee.vn/Son%20kem%20PINK%20COCO%20vu%C3%B4ng%20d%C3%A0i%20n%E1%BA%AFp%20%C4%91%E1%BB%8F%20d%C6%B0%E1%BB%A1ng%20%E1%BA%A9m%20m%E1%BB%81m%20m%E1%BB%8Bn%20m%C3%B4i%20hi%E1%BB%87u%20%E1%BB%A9ng%20l%C3%AC%20thi%E1%BA%BFt%20k%E1%BA%BF%20xinh%20x%E1%BA%AFn28.420%E2%82%AB-4%4.7%C4%90%C3%A3%20b%C3%A1n%2010k+%3C%202%20Ng%C3%A0yH%C3%A0%20N%E1%BB%99i","Son kem PINK COCO vuông dài nắp đỏ dưỡng ẩm mềm mịn môi hiệu ứng lì thiết kế xinh xắn28.420₫-4%4.7Đã bán 10k+< 2 NgàyHà NộiTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/sg-11134201-7qvf2-lj2604v0gpyr92_tn.webp","https://shopee.vn/Son%20M%C3%B4i%20Nhung%20M%E1%BB%8Bn%20L%C3%A2u%20Tr%C3%B4i,%20Ch%E1%BA%A5t%20Son%20Nhung%20L%C3%AC%20Si%C3%AAu%20M%E1%BB%8Bn%20M%C3%B4i,%20L%C3%A2u%20Tr%C3%B4i","https://shopee.vn/Son-M%C3%B4i-Nhung-M%E1%BB%8Bn-L%C3%A2u-Tr%C3%B4i-Ch%E1%BA%A5t-Son-Nhung-L%C3%AC-Si%C3%AAu-M%E1%BB%8Bn-M%C3%B4i-L%C3%A2u-Tr%C3%B4i-i.868171814.21081666134?extraParams=%7B%22display_model_id%22%3A165980008407%2C%22model_selection_logic%22%3A3%7D&sp_atk=851d638e-1122-46bd-be9b-4ec5d81d4326&xptdk=851d638e-1122-46bd-be9b-4ec5d81d4326","https://shopee.vn/Son%20M%C3%B4i%20Nhung%20M%E1%BB%8Bn%20L%C3%A2u%20Tr%C3%B4i,%20Ch%E1%BA%A5t%20Son%20Nhung%20L%C3%AC%20Si%C3%AAu%20M%E1%BB%8Bn%20M%C3%B4i,%20L%C3%A2u%20Tr%C3%B4i23.999%E2%82%AB-1%2%%20Gi%E1%BA%A3mMua%205%20&%20gi%E1%BA%A3m%203%4.6%C4%90%C3%A3%20b%C3%A1n%205k+3%20-%204%20ng%C3%A0yTP.%20H%E1%BB%93%20Ch%C3%AD%20Minh","Son Môi Nhung Mịn Lâu Trôi, Chất Son Nhung Lì Siêu Mịn Môi, Lâu Trôi23.999₫-1%2% GiảmMua 5 & giảm 3%4.6Đã bán 5k+3 - 4 ngàyTP. Hồ Chí MinhTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/d0c8bf23cb792b87ea1e447103ea1fe0_tn.webp","https://shopee.vn/Son%20Gi%C3%B3%20Mood%20Matcher%20M%E1%BB%B9%203.5g","https://shopee.vn/Son-Gi%C3%B3-Mood-Matcher-M%E1%BB%B9-3.5g-i.25900734.2039760723?extraParams=%7B%22display_model_id%22%3A3636646690%2C%22model_selection_logic%22%3A3%7D&sp_atk=8e51bd60-60b1-4ead-a111-8bd448bd6585&xptdk=8e51bd60-60b1-4ead-a111-8bd448bd6585","https://shopee.vn/Son%20Gi%C3%B3%20Mood%20Matcher%20M%E1%BB%B9%203.5g109.000%E2%82%AB5.0%C4%90%C3%A3%20b%C3%A1n%201k+3%20-%204%20ng%C3%A0yTP.%20H%E1%BB%93%20Ch%C3%AD%20Minh","Son Gió Mood Matcher Mỹ 3.5g109.000₫5.0Đã bán 1k+3 - 4 ngàyTP. Hồ Chí MinhTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/sg-11134201-23030-qahj23vjlvovb6_tn.webp","https://shopee.vn/Son%20L%C3%AC%20Ch%E1%BB%91ng%20Th%E1%BA%A5m%20N%C6%B0%E1%BB%9Bc%20M%C3%A0u%20H%E1%BB%93ng%20Nude%20D%E1%BB%85%20Th%C6%B0%C6%A1ng","https://shopee.vn/Son-L%C3%AC-Ch%E1%BB%91ng-Th%E1%BA%A5m-N%C6%B0%E1%BB%9Bc-M%C3%A0u-H%E1%BB%93ng-Nude-D%E1%BB%85-Th%C6%B0%C6%A1ng-i.304873924.22533427758?extraParams=%7B%22display_model_id%22%3A221287598365%2C%22model_selection_logic%22%3A3%7D&sp_atk=24d8d2a2-7371-4110-9ee3-996585d615b7&xptdk=24d8d2a2-7371-4110-9ee3-996585d615b7","https://shopee.vn/Son%20L%C3%AC%20Ch%E1%BB%91ng%20Th%E1%BA%A5m%20N%C6%B0%E1%BB%9Bc%20M%C3%A0u%20H%E1%BB%93ng%20Nude%20D%E1%BB%85%20Th%C6%B0%C6%A1ng25.178%E2%82%AB-42%4.6%C4%90%C3%A3%20b%C3%A1n%203k+N%C6%B0%E1%BB%9Bc%20ngo%C3%A0i","Son Lì Chống Thấm Nước Màu Hồng Nude Dễ Thương25.178₫-42%4.6Đã bán 3k+Nước ngoàiTìm sản phẩm tương tự","{""sqe"":""item""}"
"https://down-vn.img.susercontent.com/file/cn-11134207-7ras8-m1mmre0snk1g1c_tn.webp","https://shopee.vn/Gegebear%20Son%20B%C3%B3ng%20M%C3%A0u%20Nhung%20L%C3%AC%20D%C6%B0%E1%BB%A1ng%20%E1%BA%A8m%20Kh%C3%A1ng%20N%C6%B0%E1%BB%9Bc%20L%C3%A2u%20Tr%C3%B4i%20hazy","https://shopee.vn/Gegebear-Son-B%C3%B3ng-M%C3%A0u-Nhung-L%C3%AC-D%C6%B0%E1%BB%A1ng-%E1%BA%A8m-Kh%C3%A1ng-N%C6%B0%E1%BB%9Bc-L%C3%A2u-Tr%C3%B4i-hazy-i.365012449.14494651130?extraParams=%7B%22display_model_id%22%3A231161453292%2C%22model_selection_logic%22%3A3%7D&sp_atk=cb08f7ed-bd31-4f2f-9ab1-501f06c62906&xptdk=cb08f7ed-bd31-4f2f-9ab1-501f06c62906","https://shopee.vn/Gegebear%20Son%20B%C3%B3ng%20M%C3%A0u%20Nhung%20L%C3%AC%20D%C6%B0%E1%BB%A1ng%20%E1%BA%A8m%20Kh%C3%A1ng%20N%C6%B0%E1%BB%9Bc%20L%C3%A2u%20Tr%C3%B4i%20hazy19.800%E2%82%AB-29%Gi%E1%BA%A3m%201,5k%E2%82%AB4.6%C4%90%C3%A3%20b%C3%A1n%2070k+TP.%20H%E1%BB%93%20Ch%C3%AD%20Minh","Gegebear Son Bóng Màu Nhung Lì Dưỡng Ẩm Kháng Nước Lâu Trôi hazy19.800₫-29%Giảm 1,5k₫4.6Đã bán 70k+TP. Hồ Chí MinhTìm sản phẩm tương tự","{""sqe"":""item""}"
